ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2012-01-01,0.9168963010246529,0.9072758614290017,1.0115631276116273,0.9164843466662205,0.9174042269596501,0.04770072185125561,0.04770072185125561,0.04770072185125561,0.04770072185125561,0.04770072185125561,0.04770072185125561,0.0,0.0,0.0,0.9645970228759085
2013-01-01,0.9135003605209712,0.9039254417946906,1.0083659581570708,0.9122368774874351,0.9149933011577526,0.047278482174692854,0.047278482174692854,0.047278482174692854,0.047278482174692854,0.047278482174692854,0.047278482174692854,0.0,0.0,0.0,0.960778842695664
2014-01-01,0.9101136985432556,0.9048176302681286,1.0040413543708289,0.9077167977578702,0.9126632546333,0.04532746499892431,0.04532746499892431,0.04532746499892431,0.04532746499892431,0.04532746499892431,0.04532746499892431,0.0,0.0,0.0,0.9554411635421799
2015-01-01,0.9067270365655402,0.9026954384745508,1.0024090233015577,0.9033100720579271,0.9105493413594233,0.0454682274710804,0.0454682274710804,0.0454682274710804,0.0454682274710804,0.0454682274710804,0.0454682274710804,0.0,0.0,0.0,0.9521952640366206
2016-01-01,0.9033403745878248,0.8999658938053929,1.0043416341434663,0.8981436980704458,0.9085929551414675,0.04770072185125561,0.04770072185125561,0.04770072185125561,0.04770072185125561,0.04770072185125561,0.04770072185125561,0.0,0.0,0.0,0.9510410964390804
2017-01-01,0.8999444340841429,0.8995024084652609,0.9919102894769012,0.8929251311040355,0.9067697882044637,0.04727848217469901,0.04727848217469901,0.04727848217469901,0.04727848217469901,0.04727848217469901,0.04727848217469901,0.0,0.0,0.0,0.9472229162588419
2018-01-01,0.8965577721064274,0.8902257065685342,0.9905159465918291,0.887414811977027,0.9052506921471182,0.0453274649989352,0.0453274649989352,0.0453274649989352,0.0453274649989352,0.0453274649989352,0.0453274649989352,0.0,0.0,0.0,0.9418852371053626
2019-01-01,0.8931711101287121,0.8915642483208889,0.9911582717336147,0.8819379841401628,0.9037577092223142,0.045468227471092235,0.045468227471092235,0.045468227471092235,0.045468227471092235,0.045468227471092235,0.045468227471092235,0.0,0.0,0.0,0.9386393375998043
2020-01-01,0.8897844481509966,0.8885798731754061,0.9872313699552158,0.8760719124123932,0.9022627367101896,0.047700721851249454,0.047700721851249454,0.047700721851249454,0.047700721851249454,0.047700721851249454,0.047700721851249454,0.0,0.0,0.0,0.937485170002246
2021-01-01,0.8863885076473148,0.8843515604711215,0.9854729703271863,0.8703630264975778,0.9006668378078682,0.047278482174672495,0.047278482174672495,0.047278482174672495,0.047278482174672495,0.047278482174672495,0.047278482174672495,0.0,0.0,0.0,0.9336669898219873
